doc_id,source_event_id,target_event_id,relation,basis,confidence,source_trigger,target_trigger
wn-0255,wn-0255:12:295,wn-0255:15:352,BEFORE,document_order,0.3,flyby,flyby
wn-0255,wn-0255:12:295,wn-0255:16:373,BEFORE,document_order,0.3,flyby,launched
wn-0255,wn-0255:12:295,wn-0255:17:393,BEFORE,document_order,0.3,flyby,flown
wn-0255,wn-0255:12:295,wn-0255:19:443,BEFORE,document_order,0.3,flyby,encounter
wn-0255,wn-0255:14:325,wn-0255:15:352,BEFORE,document_order,0.3,flyby,flyby
wn-0255,wn-0255:14:325,wn-0255:16:373,BEFORE,document_order,0.3,flyby,launched
wn-0255,wn-0255:14:325,wn-0255:17:393,BEFORE,document_order,0.3,flyby,flown
wn-0255,wn-0255:14:325,wn-0255:19:443,BEFORE,document_order,0.3,flyby,encounter
wn-0255,wn-0255:14:335,wn-0255:15:352,BEFORE,document_order,0.3,observations,flyby
wn-0255,wn-0255:14:335,wn-0255:16:373,BEFORE,document_order,0.3,observations,launched
wn-0255,wn-0255:14:335,wn-0255:17:393,BEFORE,document_order,0.3,observations,flown
wn-0255,wn-0255:14:335,wn-0255:19:443,BEFORE,document_order,0.3,observations,encounter
wn-0255,wn-0255:15:352,wn-0255:16:373,BEFORE,document_order,0.3,flyby,launched
wn-0255,wn-0255:15:352,wn-0255:17:393,BEFORE,document_order,0.3,flyby,flown
wn-0255,wn-0255:15:352,wn-0255:19:443,BEFORE,document_order,0.3,flyby,encounter
wn-0255,wn-0255:16:373,wn-0255:17:393,BEFORE,document_order,0.3,launched,flown
wn-0255,wn-0255:16:373,wn-0255:19:443,BEFORE,resolved_time,0.9,launched,encounter
wn-0255,wn-0255:17:393,wn-0255:19:443,BEFORE,document_order,0.3,flown,encounter
wn-0256,wn-0256:0:10,wn-0256:1:26,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:0:10,wn-0256:2:31,BEFORE,document_order,0.3,launch,launched
wn-0256,wn-0256:0:10,wn-0256:3:54,BEFORE,document_order,0.3,launch,launched
wn-0256,wn-0256:0:10,wn-0256:4:73,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:0:10,wn-0256:5:95,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:0:10,wn-0256:6:110,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:0:10,wn-0256:6:112,BEFORE,document_order,0.3,launch,delayed
wn-0256,wn-0256:0:10,wn-0256:7:128,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:0:10,wn-0256:7:131,BEFORE,document_order,0.3,launch,cancelled
wn-0256,wn-0256:0:10,wn-0256:14:359,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:0:5,wn-0256:1:26,BEFORE,document_order,0.3,Launch,launch
wn-0256,wn-0256:0:5,wn-0256:2:31,BEFORE,document_order,0.3,Launch,launched
wn-0256,wn-0256:0:5,wn-0256:3:54,BEFORE,document_order,0.3,Launch,launched
wn-0256,wn-0256:0:5,wn-0256:4:73,BEFORE,document_order,0.3,Launch,launch
wn-0256,wn-0256:0:5,wn-0256:5:95,BEFORE,document_order,0.3,Launch,launch
wn-0256,wn-0256:0:5,wn-0256:6:110,BEFORE,document_order,0.3,Launch,launch
wn-0256,wn-0256:0:5,wn-0256:6:112,BEFORE,document_order,0.3,Launch,delayed
wn-0256,wn-0256:0:5,wn-0256:7:128,BEFORE,document_order,0.3,Launch,launch
wn-0256,wn-0256:0:5,wn-0256:7:131,BEFORE,document_order,0.3,Launch,cancelled
wn-0256,wn-0256:0:5,wn-0256:14:359,BEFORE,document_order,0.3,Launch,launch
wn-0256,wn-0256:1:26,wn-0256:2:31,BEFORE,document_order,0.3,launch,launched
wn-0256,wn-0256:1:26,wn-0256:3:54,BEFORE,document_order,0.3,launch,launched
wn-0256,wn-0256:1:26,wn-0256:4:73,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:1:26,wn-0256:5:95,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:1:26,wn-0256:6:110,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:1:26,wn-0256:6:112,BEFORE,document_order,0.3,launch,delayed
wn-0256,wn-0256:1:26,wn-0256:7:128,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:1:26,wn-0256:7:131,BEFORE,document_order,0.3,launch,cancelled
wn-0256,wn-0256:1:26,wn-0256:14:359,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:2:31,wn-0256:3:54,BEFORE,resolved_time,0.8,launched,launched
wn-0256,wn-0256:2:31,wn-0256:4:73,BEFORE,resolved_time,0.8,launched,launch
wn-0256,wn-0256:2:31,wn-0256:5:95,BEFORE,document_order,0.3,launched,launch
wn-0256,wn-0256:2:31,wn-0256:6:110,BEFORE,document_order,0.3,launched,launch
wn-0256,wn-0256:2:31,wn-0256:6:112,BEFORE,document_order,0.3,launched,delayed
wn-0256,wn-0256:2:31,wn-0256:7:128,BEFORE,document_order,0.3,launched,launch
wn-0256,wn-0256:2:31,wn-0256:7:131,BEFORE,document_order,0.3,launched,cancelled
wn-0256,wn-0256:2:31,wn-0256:14:359,BEFORE,document_order,0.3,launched,launch
wn-0256,wn-0256:3:54,wn-0256:4:73,BEFORE,resolved_time,0.8,launched,launch
wn-0256,wn-0256:3:54,wn-0256:5:95,BEFORE,document_order,0.3,launched,launch
wn-0256,wn-0256:3:54,wn-0256:6:110,BEFORE,document_order,0.3,launched,launch
wn-0256,wn-0256:3:54,wn-0256:6:112,BEFORE,document_order,0.3,launched,delayed
wn-0256,wn-0256:3:54,wn-0256:7:128,BEFORE,document_order,0.3,launched,launch
wn-0256,wn-0256:3:54,wn-0256:7:131,BEFORE,document_order,0.3,launched,cancelled
wn-0256,wn-0256:3:54,wn-0256:14:359,BEFORE,document_order,0.3,launched,launch
wn-0256,wn-0256:4:73,wn-0256:5:95,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:4:73,wn-0256:6:110,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:4:73,wn-0256:6:112,BEFORE,document_order,0.3,launch,delayed
wn-0256,wn-0256:4:73,wn-0256:7:128,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:4:73,wn-0256:7:131,BEFORE,document_order,0.3,launch,cancelled
wn-0256,wn-0256:4:73,wn-0256:14:359,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:5:95,wn-0256:6:110,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:5:95,wn-0256:6:112,BEFORE,document_order,0.3,launch,delayed
wn-0256,wn-0256:5:95,wn-0256:7:128,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:5:95,wn-0256:7:131,BEFORE,document_order,0.3,launch,cancelled
wn-0256,wn-0256:5:95,wn-0256:14:359,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:6:110,wn-0256:7:128,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:6:110,wn-0256:7:131,BEFORE,document_order,0.3,launch,cancelled
wn-0256,wn-0256:6:110,wn-0256:14:359,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:6:112,wn-0256:7:128,BEFORE,document_order,0.3,delayed,launch
wn-0256,wn-0256:6:112,wn-0256:7:131,BEFORE,document_order,0.3,delayed,cancelled
wn-0256,wn-0256:6:112,wn-0256:14:359,BEFORE,document_order,0.3,delayed,launch
wn-0256,wn-0256:7:128,wn-0256:14:359,BEFORE,document_order,0.3,launch,launch
wn-0256,wn-0256:7:131,wn-0256:14:359,BEFORE,document_order,0.3,cancelled,launch
wn-0257,wn-0257:2:79,wn-0257:4:148,BEFORE,document_order,0.3,discovered,discovered
wn-0257,wn-0257:2:79,wn-0257:10:298,BEFORE,resolved_time,0.85,discovered,observe
wn-0257,wn-0257:2:79,wn-0257:10:311,BEFORE,resolved_time,0.85,discovered,observe
wn-0257,wn-0257:4:148,wn-0257:10:298,BEFORE,document_order,0.3,discovered,observe
wn-0257,wn-0257:4:148,wn-0257:10:311,BEFORE,document_order,0.3,discovered,observe
wn-0257,wn-0257:10:298,wn-0257:10:311,SIMULTANEOUS,resolved_time,0.85,observe,observe
wn-0258,wn-0258:4:103,wn-0258:14:311,BEFORE,document_order,0.3,loss,identified
wn-0258,wn-0258:4:103,wn-0258:15:322,BEFORE,document_order,0.3,loss,launched
wn-0258,wn-0258:4:103,wn-0258:16:340,BEFORE,document_order,0.3,loss,lost
wn-0258,wn-0258:14:311,wn-0258:15:322,BEFORE,document_order,0.3,identified,launched
wn-0258,wn-0258:14:311,wn-0258:16:340,BEFORE,document_order,0.3,identified,lost
wn-0258,wn-0258:15:322,wn-0258:16:340,BEFORE,document_order,0.3,launched,lost
wn-0259,wn-0259:0:11,wn-0259:1:33,BEFORE,document_order,0.3,launched,Launch
wn-0259,wn-0259:0:11,wn-0259:3:103,BEFORE,document_order,0.3,launched,launch
wn-0259,wn-0259:0:11,wn-0259:8:204,BEFORE,document_order,0.3,launched,malfunctioned
wn-0259,wn-0259:1:33,wn-0259:3:103,BEFORE,document_order,0.3,Launch,launch
wn-0259,wn-0259:1:33,wn-0259:8:204,BEFORE,document_order,0.3,Launch,malfunctioned
wn-0259,wn-0259:3:103,wn-0259:8:204,AFTER,resolved_time,0.9,launch,malfunctioned
wn-0260,wn-0260:0:16,wn-0260:1:26,BEFORE,document_order,0.3,disaster,broke up
wn-0260,wn-0260:0:16,wn-0260:1:45,BEFORE,document_order,0.3,disaster,landing
wn-0260,wn-0260:0:16,wn-0260:3:88,BEFORE,document_order,0.3,disaster,landing
wn-0260,wn-0260:0:16,wn-0260:4:115,BEFORE,document_order,0.3,disaster,disasters
wn-0260,wn-0260:0:16,wn-0260:30:577,BEFORE,document_order,0.3,disaster,disaster
wn-0260,wn-0260:1:26,wn-0260:1:45,BEFORE,discourse_cue,0.5,broke up,landing
wn-0260,wn-0260:1:26,wn-0260:3:88,BEFORE,document_order,0.3,broke up,landing
wn-0260,wn-0260:1:26,wn-0260:4:115,BEFORE,document_order,0.3,broke up,disasters
wn-0260,wn-0260:1:26,wn-0260:30:577,BEFORE,resolved_time,0.7,broke up,disaster
wn-0260,wn-0260:1:45,wn-0260:3:88,BEFORE,document_order,0.3,landing,landing
wn-0260,wn-0260:1:45,wn-0260:4:115,BEFORE,document_order,0.3,landing,disasters
wn-0260,wn-0260:1:45,wn-0260:30:577,BEFORE,document_order,0.3,landing,disaster
wn-0260,wn-0260:3:88,wn-0260:4:115,BEFORE,document_order,0.3,landing,disasters
wn-0260,wn-0260:3:88,wn-0260:30:577,BEFORE,document_order,0.3,landing,disaster
wn-0260,wn-0260:4:115,wn-0260:30:577,BEFORE,document_order,0.3,disasters,disaster
wn-0262,wn-0262:0:15,wn-0262:1:32,BEFORE,document_order,0.3,launched,Liftoff
wn-0262,wn-0262:0:15,wn-0262:2:60,BEFORE,document_order,0.3,launched,dock
wn-0262,wn-0262:0:15,wn-0262:2:75,BEFORE,document_order,0.3,launched,launch
wn-0262,wn-0262:0:15,wn-0262:4:120,BEFORE,document_order,0.3,launched,launched
wn-0262,wn-0262:0:15,wn-0262:4:129,BEFORE,document_order,0.3,launched,launched
wn-0262,wn-0262:0:15,wn-0262:5:162,BEFORE,document_order,0.3,launched,launch
wn-0262,wn-0262:0:15,wn-0262:5:176,BEFORE,document_order,0.3,launched,undocking
wn-0262,wn-0262:0:15,wn-0262:8:231,BEFORE,document_order,0.3,launched,launch
wn-0262,wn-0262:1:32,wn-0262:2:60,BEFORE,resolved_time,0.7,Liftoff,dock
wn-0262,wn-0262:1:32,wn-0262:2:75,BEFORE,document_order,0.3,Liftoff,launch
wn-0262,wn-0262:1:32,wn-0262:4:120,BEFORE,document_order,0.3,Liftoff,launched
wn-0262,wn-0262:1:32,wn-0262:4:129,BEFORE,document_order,0.3,Liftoff,launched
wn-0262,wn-0262:1:32,wn-0262:5:162,AFTER,resolved_time,0.8,Liftoff,launch
wn-0262,wn-0262:1:32,wn-0262:5:176,AFTER,resolved_time,0.8,Liftoff,undocking
wn-0262,wn-0262:1:32,wn-0262:8:231,AFTER,resolved_time,0.8,Liftoff,launch
wn-0262,wn-0262:2:60,wn-0262:2:75,BEFORE,discourse_cue,0.5,dock,launch
wn-0262,wn-0262:2:60,wn-0262:4:120,BEFORE,document_order,0.3,dock,launched
wn-0262,wn-0262:2:60,wn-0262:4:129,BEFORE,document_order,0.3,dock,launched
wn-0262,wn-0262:2:60,wn-0262:5:162,AFTER,resolved_time,0.7,dock,launch
wn-0262,wn-0262:2:60,wn-0262:5:176,AFTER,resolved_time,0.7,dock,undocking
wn-0262,wn-0262:2:60,wn-0262:8:231,AFTER,resolved_time,0.7,dock,launch
wn-0262,wn-0262:2:75,wn-0262:4:120,BEFORE,document_order,0.3,launch,launched
wn-0262,wn-0262:2:75,wn-0262:4:129,BEFORE,document_order,0.3,launch,launched
wn-0262,wn-0262:2:75,wn-0262:5:162,BEFORE,document_order,0.3,launch,launch
wn-0262,wn-0262:2:75,wn-0262:5:176,BEFORE,document_order,0.3,launch,undocking
wn-0262,wn-0262:2:75,wn-0262:8:231,BEFORE,document_order,0.3,launch,launch
wn-0262,wn-0262:4:120,wn-0262:4:129,BEFORE,discourse_cue,0.5,launched,launched
wn-0262,wn-0262:4:120,wn-0262:5:162,BEFORE,document_order,0.3,launched,launch
wn-0262,wn-0262:4:120,wn-0262:5:176,BEFORE,document_order,0.3,launched,undocking
wn-0262,wn-0262:4:120,wn-0262:8:231,BEFORE,document_order,0.3,launched,launch
wn-0262,wn-0262:4:129,wn-0262:5:162,BEFORE,document_order,0.3,launched,launch
wn-0262,wn-0262:4:129,wn-0262:5:176,BEFORE,document_order,0.3,launched,undocking
wn-0262,wn-0262:4:129,wn-0262:8:231,BEFORE,document_order,0.3,launched,launch
wn-0262,wn-0262:5:162,wn-0262:5:176,SIMULTANEOUS,resolved_time,0.9,launch,undocking
wn-0262,wn-0262:5:162,wn-0262:8:231,AFTER,resolved_time,0.9,launch,launch
wn-0262,wn-0262:5:176,wn-0262:8:231,AFTER,resolved_time,0.9,undocking,launch
wn-0263,wn-0263:0:16,wn-0263:1:50,BEFORE,document_order,0.3,launch,launch
wn-0263,wn-0263:0:16,wn-0263:3:132,BEFORE,document_order,0.3,launch,launch
wn-0263,wn-0263:0:16,wn-0263:7:222,BEFORE,document_order,0.3,launch,launched
wn-0263,wn-0263:0:44,wn-0263:1:50,BEFORE,document_order,0.3,launch,launch
wn-0263,wn-0263:0:44,wn-0263:3:132,BEFORE,document_order,0.3,launch,launch
wn-0263,wn-0263:0:44,wn-0263:7:222,BEFORE,document_order,0.3,launch,launched
wn-0263,wn-0263:1:50,wn-0263:3:132,BEFORE,document_order,0.3,launch,launch
wn-0263,wn-0263:1:50,wn-0263:7:222,BEFORE,document_order,0.3,launch,launched
wn-0263,wn-0263:3:132,wn-0263:7:222,BEFORE,resolved_time,0.7,launch,launched
wn-0264,wn-0264:0:4,wn-0264:1:27,BEFORE,document_order,0.3,launched,Liftoff
wn-0264,wn-0264:0:4,wn-0264:1:40,BEFORE,document_order,0.3,launched,launch
wn-0264,wn-0264:0:4,wn-0264:3:74,BEFORE,document_order,0.3,launched,launch
wn-0264,wn-0264:0:4,wn-0264:3:89,BEFORE,document_order,0.3,launched,launched
wn-0264,wn-0264:0:4,wn-0264:4:105,BEFORE,document_order,0.3,launched,docking
wn-0264,wn-0264:0:4,wn-0264:4:95,BEFORE,document_order,0.3,launched,Docking
wn-0264,wn-0264:0:4,wn-0264:5:119,BEFORE,document_order,0.3,launched,docked
wn-0264,wn-0264:0:4,wn-0264:7:171,BEFORE,document_order,0.3,launched,launch
wn-0264,wn-0264:0:4,wn-0264:7:175,BEFORE,document_order,0.3,launched,delayed
wn-0264,wn-0264:0:4,wn-0264:8:198,BEFORE,document_order,0.3,launched,launch
wn-0264,wn-0264:0:4,wn-0264:9:210,BEFORE,document_order,0.3,launched,launch
wn-0264,wn-0264:0:4,wn-0264:9:224,BEFORE,document_order,0.3,launched,observed
wn-0264,wn-0264:0:4,wn-0264:10:261,BEFORE,document_order,0.3,launched,launch
wn-0264,wn-0264:0:4,wn-0264:11:297,BEFORE,document_order,0.3,launched,landing
wn-0264,wn-0264:1:27,wn-0264:3:74,BEFORE,document_order,0.3,Liftoff,launch
wn-0264,wn-0264:1:27,wn-0264:3:89,BEFORE,document_order,0.3,Liftoff,launched
wn-0264,wn-0264:1:27,wn-0264:4:105,BEFORE,document_order,0.3,Liftoff,docking
wn-0264,wn-0264:1:27,wn-0264:4:95,BEFORE,document_order,0.3,Liftoff,Docking
wn-0264,wn-0264:1:27,wn-0264:5:119,BEFORE,document_order,0.3,Liftoff,docked
wn-0264,wn-0264:1:27,wn-0264:7:171,BEFORE,document_order,0.3,Liftoff,launch
wn-0264,wn-0264:1:27,wn-0264:7:175,BEFORE,document_order,0.3,Liftoff,delayed
wn-0264,wn-0264:1:27,wn-0264:8:198,BEFORE,document_order,0.3,Liftoff,launch
wn-0264,wn-0264:1:27,wn-0264:9:210,BEFORE,document_order,0.3,Liftoff,launch
wn-0264,wn-0264:1:27,wn-0264:9:224,BEFORE,document_order,0.3,Liftoff,observed
wn-0264,wn-0264:1:27,wn-0264:10:261,BEFORE,document_order,0.3,Liftoff,launch
wn-0264,wn-0264:1:27,wn-0264:11:297,BEFORE,document_order,0.3,Liftoff,landing
wn-0264,wn-0264:1:40,wn-0264:3:74,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:1:40,wn-0264:3:89,BEFORE,document_order,0.3,launch,launched
wn-0264,wn-0264:1:40,wn-0264:4:105,BEFORE,document_order,0.3,launch,docking
wn-0264,wn-0264:1:40,wn-0264:4:95,BEFORE,document_order,0.3,launch,Docking
wn-0264,wn-0264:1:40,wn-0264:5:119,BEFORE,document_order,0.3,launch,docked
wn-0264,wn-0264:1:40,wn-0264:7:171,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:1:40,wn-0264:7:175,BEFORE,document_order,0.3,launch,delayed
wn-0264,wn-0264:1:40,wn-0264:8:198,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:1:40,wn-0264:9:210,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:1:40,wn-0264:9:224,BEFORE,document_order,0.3,launch,observed
wn-0264,wn-0264:1:40,wn-0264:10:261,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:1:40,wn-0264:11:297,BEFORE,document_order,0.3,launch,landing
wn-0264,wn-0264:3:74,wn-0264:3:89,AFTER,discourse_cue,0.5,launch,launched
wn-0264,wn-0264:3:74,wn-0264:4:105,BEFORE,document_order,0.3,launch,docking
wn-0264,wn-0264:3:74,wn-0264:4:95,BEFORE,document_order,0.3,launch,Docking
wn-0264,wn-0264:3:74,wn-0264:5:119,BEFORE,document_order,0.3,launch,docked
wn-0264,wn-0264:3:74,wn-0264:7:171,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:3:74,wn-0264:7:175,BEFORE,document_order,0.3,launch,delayed
wn-0264,wn-0264:3:74,wn-0264:8:198,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:3:74,wn-0264:9:210,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:3:74,wn-0264:9:224,BEFORE,document_order,0.3,launch,observed
wn-0264,wn-0264:3:74,wn-0264:10:261,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:3:74,wn-0264:11:297,BEFORE,document_order,0.3,launch,landing
wn-0264,wn-0264:3:89,wn-0264:4:105,BEFORE,document_order,0.3,launched,docking
wn-0264,wn-0264:3:89,wn-0264:4:95,BEFORE,document_order,0.3,launched,Docking
wn-0264,wn-0264:3:89,wn-0264:5:119,BEFORE,document_order,0.3,launched,docked
wn-0264,wn-0264:3:89,wn-0264:7:171,BEFORE,document_order,0.3,launched,launch
wn-0264,wn-0264:3:89,wn-0264:7:175,BEFORE,document_order,0.3,launched,delayed
wn-0264,wn-0264:3:89,wn-0264:8:198,BEFORE,document_order,0.3,launched,launch
wn-0264,wn-0264:3:89,wn-0264:9:210,BEFORE,document_order,0.3,launched,launch
wn-0264,wn-0264:3:89,wn-0264:9:224,BEFORE,document_order,0.3,launched,observed
wn-0264,wn-0264:3:89,wn-0264:10:261,BEFORE,document_order,0.3,launched,launch
wn-0264,wn-0264:3:89,wn-0264:11:297,BEFORE,document_order,0.3,launched,landing
wn-0264,wn-0264:4:105,wn-0264:4:95,SIMULTANEOUS,resolved_time,0.7,docking,Docking
wn-0264,wn-0264:4:105,wn-0264:5:119,AFTER,resolved_time,0.7,docking,docked
wn-0264,wn-0264:4:105,wn-0264:7:171,BEFORE,document_order,0.3,docking,launch
wn-0264,wn-0264:4:105,wn-0264:7:175,BEFORE,document_order,0.3,docking,delayed
wn-0264,wn-0264:4:105,wn-0264:8:198,BEFORE,document_order,0.3,docking,launch
wn-0264,wn-0264:4:105,wn-0264:9:210,BEFORE,document_order,0.3,docking,launch
wn-0264,wn-0264:4:105,wn-0264:9:224,BEFORE,document_order,0.3,docking,observed
wn-0264,wn-0264:4:105,wn-0264:10:261,AFTER,resolved_time,0.7,docking,launch
wn-0264,wn-0264:4:105,wn-0264:11:297,BEFORE,resolved_time,0.7,docking,landing
wn-0264,wn-0264:4:95,wn-0264:5:119,AFTER,resolved_time,0.7,Docking,docked
wn-0264,wn-0264:4:95,wn-0264:7:171,BEFORE,document_order,0.3,Docking,launch
wn-0264,wn-0264:4:95,wn-0264:7:175,BEFORE,document_order,0.3,Docking,delayed
wn-0264,wn-0264:4:95,wn-0264:8:198,BEFORE,document_order,0.3,Docking,launch
wn-0264,wn-0264:4:95,wn-0264:9:210,BEFORE,document_order,0.3,Docking,launch
wn-0264,wn-0264:4:95,wn-0264:9:224,BEFORE,document_order,0.3,Docking,observed
wn-0264,wn-0264:4:95,wn-0264:10:261,AFTER,resolved_time,0.7,Docking,launch
wn-0264,wn-0264:4:95,wn-0264:11:297,BEFORE,resolved_time,0.7,Docking,landing
wn-0264,wn-0264:5:119,wn-0264:7:171,BEFORE,document_order,0.3,docked,launch
wn-0264,wn-0264:5:119,wn-0264:7:175,BEFORE,document_order,0.3,docked,delayed
wn-0264,wn-0264:5:119,wn-0264:8:198,BEFORE,document_order,0.3,docked,launch
wn-0264,wn-0264:5:119,wn-0264:9:210,BEFORE,document_order,0.3,docked,launch
wn-0264,wn-0264:5:119,wn-0264:9:224,BEFORE,document_order,0.3,docked,observed
wn-0264,wn-0264:5:119,wn-0264:10:261,AFTER,resolved_time,0.9,docked,launch
wn-0264,wn-0264:5:119,wn-0264:11:297,BEFORE,resolved_time,0.85,docked,landing
wn-0264,wn-0264:7:171,wn-0264:8:198,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:7:171,wn-0264:9:210,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:7:171,wn-0264:9:224,BEFORE,document_order,0.3,launch,observed
wn-0264,wn-0264:7:171,wn-0264:10:261,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:7:171,wn-0264:11:297,BEFORE,document_order,0.3,launch,landing
wn-0264,wn-0264:7:175,wn-0264:8:198,BEFORE,document_order,0.3,delayed,launch
wn-0264,wn-0264:7:175,wn-0264:9:210,BEFORE,document_order,0.3,delayed,launch
wn-0264,wn-0264:7:175,wn-0264:9:224,BEFORE,document_order,0.3,delayed,observed
wn-0264,wn-0264:7:175,wn-0264:10:261,BEFORE,document_order,0.3,delayed,launch
wn-0264,wn-0264:7:175,wn-0264:11:297,BEFORE,document_order,0.3,delayed,landing
wn-0264,wn-0264:8:198,wn-0264:9:210,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:8:198,wn-0264:9:224,BEFORE,document_order,0.3,launch,observed
wn-0264,wn-0264:8:198,wn-0264:10:261,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:8:198,wn-0264:11:297,BEFORE,document_order,0.3,launch,landing
wn-0264,wn-0264:9:210,wn-0264:9:224,SIMULTANEOUS,discourse_cue,0.5,launch,observed
wn-0264,wn-0264:9:210,wn-0264:10:261,BEFORE,document_order,0.3,launch,launch
wn-0264,wn-0264:9:210,wn-0264:11:297,BEFORE,document_order,0.3,launch,landing
wn-0264,wn-0264:9:224,wn-0264:10:261,BEFORE,document_order,0.3,observed,launch
wn-0264,wn-0264:9:224,wn-0264:11:297,BEFORE,document_order,0.3,observed,landing
wn-0264,wn-0264:10:261,wn-0264:11:297,BEFORE,resolved_time,0.85,launch,landing
wn-0265,wn-0265:0:13,wn-0265:1:31,BEFORE,document_order,0.3,docking,launched
wn-0265,wn-0265:0:13,wn-0265:2:49,BEFORE,document_order,0.3,docking,docking
wn-0265,wn-0265:0:13,wn-0265:3:71,BEFORE,document_order,0.3,docking,docked
wn-0265,wn-0265:0:13,wn-0265:4:92,BEFORE,document_order,0.3,docking,docking
wn-0265,wn-0265:0:13,wn-0265:6:157,BEFORE,document_order,0.3,docking,discovered
wn-0265,wn-0265:0:13,wn-0265:9:236,BEFORE,document_order,0.3,docking,launch
wn-0265,wn-0265:0:9,wn-0265:1:31,BEFORE,document_order,0.3,docked,launched
wn-0265,wn-0265:0:9,wn-0265:2:49,BEFORE,document_order,0.3,docked,docking
wn-0265,wn-0265:0:9,wn-0265:3:71,BEFORE,document_order,0.3,docked,docked
wn-0265,wn-0265:0:9,wn-0265:4:92,BEFORE,document_order,0.3,docked,docking
wn-0265,wn-0265:0:9,wn-0265:6:157,BEFORE,document_order,0.3,docked,discovered
wn-0265,wn-0265:0:9,wn-0265:9:236,BEFORE,document_order,0.3,docked,launch
wn-0265,wn-0265:1:31,wn-0265:2:49,BEFORE,resolved_time,0.7,launched,docking
wn-0265,wn-0265:1:31,wn-0265:3:71,AFTER,resolved_time,0.7,launched,docked
wn-0265,wn-0265:1:31,wn-0265:4:92,BEFORE,document_order,0.3,launched,docking
wn-0265,wn-0265:1:31,wn-0265:6:157,BEFORE,resolved_time,0.7,launched,discovered
wn-0265,wn-0265:1:31,wn-0265:9:236,BEFORE,document_order,0.3,launched,launch
wn-0265,wn-0265:2:49,wn-0265:3:71,AFTER,resolved_time,0.8,docking,docked
wn-0265,wn-0265:2:49,wn-0265:4:92,BEFORE,document_order,0.3,docking,docking
wn-0265,wn-0265:2:49,wn-0265:6:157,AFTER,resolved_time,0.7,docking,discovered
wn-0265,wn-0265:2:49,wn-0265:9:236,BEFORE,document_order,0.3,docking,launch
wn-0265,wn-0265:3:71,wn-0265:4:92,BEFORE,document_order,0.3,docked,docking
wn-0265,wn-0265:3:71,wn-0265:6:157,BEFORE,resolved_time,0.7,docked,discovered
wn-0265,wn-0265:3:71,wn-0265:9:236,BEFORE,document_order,0.3,docked,launch
wn-0265,wn-0265:4:92,wn-0265:6:157,BEFORE,document_order,0.3,docking,discovered
wn-0265,wn-0265:4:92,wn-0265:9:236,BEFORE,document_order,0.3,docking,launch
wn-0265,wn-0265:6:157,wn-0265:9:236,BEFORE,document_order,0.3,discovered,launch
wn-0267,wn-0267:0:21,wn-0267:0:4,SIMULTANEOUS,resolved_time,0.9,launched,launch
wn-0267,wn-0267:0:21,wn-0267:1:41,BEFORE,resolved_time,0.6,launched,Liftoff
wn-0267,wn-0267:0:21,wn-0267:1:56,BEFORE,resolved_time,0.6,launched,launch
wn-0267,wn-0267:0:21,wn-0267:8:202,AFTER,resolved_time,0.9,launched,launch
wn-0267,wn-0267:0:21,wn-0267:8:204,AFTER,resolved_time,0.9,launched,delayed
wn-0267,wn-0267:0:21,wn-0267:8:209,AFTER,resolved_time,0.9,launched,failure
wn-0267,wn-0267:0:21,wn-0267:8:216,BEFORE,resolved_time,0.9,launched,scrubbed
