doc_id,sent_id,event_type,trigger_word,agent,patient,time_expr,sentence,event_id,trigger_lemma,trigger_token,agent_key,patient_key,time_key,time_prep,location,location_key,negated,confidence
wn-0378,3,launch,Launch,,,,Launch teams began draining Endeavour's external fuel tank of its liquid hydrogen and liquid oxygen at 12:06 a.m..,wn-0378:3:46,launch,46,,,,,,,False,0.5
wn-0378,4,discovery,detected,,the leak,,"Fueling was halted after the leak was detected near the Ground Umbilical Carrier Plate, or GUCP, which attached to the external tank at its intertank area,"" said NASA in a statement on their website.",wn-0378:4:73,detect,73,,,,,the Ground Umbilical Carrier Plate,ORG:Ground Umbilical Carrier Plate,False,0.6
wn-0378,5,launch,Launch,,,7:17 a.m.,Launch for mission STS-127 was scheduled for 7:17 a.m. (EDT) on Saturday from Kennedy Space Center in Florida.,wn-0378:5:106,launch,106,,,TIME:7:17 a.m.,,,,False,0.55
wn-0378,6,launch,launch,,,Sunday,"If NASA fixes the problem in a reasonable period, the next window of opportunity for launch would be at 6:51 a.m Sunday morning.",wn-0378:6:143,launch,143,,,DATE:Sunday,,,,False,0.55
wn-0378,7,launch,lift off,Endeavor,,June 17,"If the problem cannot be solved by then, NASA says the earliest they would be able to re-schedule Endeavor's lift off would be June 17.",wn-0378:7:176,lift,176,ORG:Endeavor,,DATE:June 17,,,,False,0.65
wn-0378,8,discovery,Observation,,Crater,,This would conflict with the Lunar Reconnaissance Orbiter (LRO)/Lunar Crater Observation and Sensing Satellite (LCROSS) launch.,wn-0378:8:194,observation,194,,,,,,,False,0.55
wn-0378,8,launch,launch,,,,This would conflict with the Lunar Reconnaissance Orbiter (LRO)/Lunar Crater Observation and Sensing Satellite (LCROSS) launch.,wn-0378:8:201,launch,201,,,,,,,False,0.5
wn-0378,9,launch,launch,,STS-128,August 6,Space Shuttle Discovery will be on standby in case of emergencies and STS-128 could be readied to launch by August 6.,wn-0378:9:220,launch,220,,,DATE:August 6,by,,,False,0.65
wn-0378,10,launch,launch,,Space Shuttle Discovery,March,A similar problem in March forced NASA to push back the launch of Space Shuttle Discovery for mission STS-119.,wn-0378:10:237,launch,237,,SPACECRAFT:Space Shuttle Discovery,DATE:March,,,,False,0.75
wn-0378,11,launch,take off,,,,The problem was fixed and Discovery was able to take off.,wn-0378:11:255,take,255,,,,,,,False,0.55
wn-0379,1,launch,launched,NASA,the Lunar Reconnaissance Orbiter,5:32 p.m. EDT,"NASA launched the Lunar Precursor Robotic Program space probes, the Lunar Reconnaissance Orbiter (LRO) and the Lunar Crater Observation and Sensing Satellite (LCROSS) on board the Atlas V rocket at 5:32 p.m. EDT (2132 GMT) from Cape Canaveral Air Force Station.",wn-0379:1:3,launch,3,ORG:NASA,ORG:Lunar Reconnaissance Orbiter,TIME:5:32 p.m. EDT,,,,False,0.9
wn-0379,2,launch,launch,,,about 20 minutes,Due to nearby thunderstorms the launch was delayed about 20 minutes from the scheduled launch time of 5.12 p.m. EDT (2112 GMT).,wn-0379:2:56,launch,56,,,TIME:about 20 minutes,,,,True,0.55
wn-0379,2,delay,delayed,,the launch,about 20 minutes,Due to nearby thunderstorms the launch was delayed about 20 minutes from the scheduled launch time of 5.12 p.m. EDT (2112 GMT).,wn-0379:2:58,delay,58,,,TIME:about 20 minutes,,,,False,0.65
wn-0379,2,launch,launch,,,about 20 minutes,Due to nearby thunderstorms the launch was delayed about 20 minutes from the scheduled launch time of 5.12 p.m. EDT (2112 GMT).,wn-0379:2:65,launch,65,,,TIME:about 20 minutes,,,,False,0.55
wn-0379,5,discovery,find,It,safe landing sites,,"It will be orbiting approximately 30s above the moon, trying to find safe landing sites, locating potential resources, characterizing the radiation environment and testing new technology.",wn-0379:5:142,find,142,,,,,,,False,0.6
wn-0379,5,landing,landing,,,,"It will be orbiting approximately 30s above the moon, trying to find safe landing sites, locating potential resources, characterizing the radiation environment and testing new technology.",wn-0379:5:144,landing,144,,,,,,,False,0.5
wn-0379,6,launch,launch,,,,"The 2,300 pounds (1,043 kg) spent upper stage Centaur motor of the Atlas V launch vehicle will strike the surface of the moon at 9,000 km/h (5,600 mph) resulting in a 350 ton (317 metric ton) plume of debris rising between 6 to 30 miles (10 to 48 km) above the moon's surface.",wn-0379:6:177,launch,177,,,,,,,False,0.5
wn-0379,7,discovery,detect,,any water ice,four minutes later,"From this impact, scientists hope to be able to detect any water ice or vapor using the LCROSS satellite which will crash land nearby four minutes later.",wn-0379:7:236,detect,236,,,TIME:four minutes later,,,,False,0.65
wn-0379,7,failure,crash,which,land,four minutes later,"From this impact, scientists hope to be able to detect any water ice or vapor using the LCROSS satellite which will crash land nearby four minutes later.",wn-0379:7:248,crash,248,,,TIME:four minutes later,,,,False,0.65
wn-0379,9,launch,launch,,,yesterday,"The launch was originally planned for yesterday, but delayed for the launch of the Space Shuttle Endeavour, which was itself later delayed again due to another hydrogen fuel leak.",wn-0379:9:295,launch,295,,,DATE:yesterday,,,,False,0.55
wn-0379,9,delay,delayed,,The launch,yesterday,"The launch was originally planned for yesterday, but delayed for the launch of the Space Shuttle Endeavour, which was itself later delayed again due to another hydrogen fuel leak.",wn-0379:9:303,delay,303,,,DATE:yesterday,,,,False,0.65
wn-0379,9,launch,launch,,Space Shuttle Endeavour,yesterday,"The launch was originally planned for yesterday, but delayed for the launch of the Space Shuttle Endeavour, which was itself later delayed again due to another hydrogen fuel leak.",wn-0379:9:306,launch,306,,SPACECRAFT:Space Shuttle Endeavour,DATE:yesterday,,,,False,0.75
wn-0379,9,delay,delayed,,which,yesterday,"The launch was originally planned for yesterday, but delayed for the launch of the Space Shuttle Endeavour, which was itself later delayed again due to another hydrogen fuel leak.",wn-0379:9:317,delay,317,,,DATE:yesterday,,,,False,0.65
wn-0380,0,discovery,discovery,,the existence,,"A report published in the scientific journal Nature of results from the Cassini probe indicates the discovery of the existence of liquid water on Saturn's moon Enceladus, and with it the possibility of extraterrestrial life.",wn-0380:0:16,discovery,16,,,,,,,False,0.55
wn-0380,5,discovery,discovering,,a global ocean,,"The possibility of discovering a global ocean on the moon has receded, and has been replaced by the idea of large subterranean caverns with large pools or lakes of water, created by tidal forces acting upon Enceladus, and it is from these mist filled caverns that the water evaporates into the atmosphere in a steady jet.",wn-0380:5:134,discover,134,,,,,,,False,0.6
wn-0380,6,flyby,flybys,,,,"However, until further flybys and missions can be carried out other mechanisms for the presence of salt water ice cannot yet be dismissed.",wn-0380:6:195,flyby,195,,,,,,,False,0.5
wn-0381,0,launch,launched,an Ariane 5ECA rocket,SpaceThe TerreStar-1,Wednesday,"SpaceThe TerreStar-1, an American communications satellite operated by TerreStar Corporation was launched Wednesday by an Ariane 5ECA rocket at 17:52 GMT by the European Space Agency (ESA) from the ELA-3 at the Guiana Space Centre.",wn-0381:0:12,launch,12,,,DATE:Wednesday,,Guiana Space Centre,FAC:Guiana Space Centre,False,0.65
wn-0381,2,launch,launched,,It,,"It was launched from Kourou, French Guiana, a department of France in South America.",wn-0381:2:56,launch,56,,,,,Kourou,FAC:Kourou,False,0.6
wn-0381,3,launch,launched,,the largest telecommunications satellite,,This satellite weighs in as the heaviest and the largest telecommunications satellite ever launched.,wn-0381:3:84,launch,84,,,,,,,False,0.6
wn-0382,0,launch,launch,,Endeavour,at least 24 hours,The launch of Endeavour has been delayed at least 24 hours after the shuttle's launchpad area was struck by lightning at least 11 times this afternoon.,wn-0382:0:1,launch,1,,GPE:Endeavour,TIME:at least 24 hours,,,,True,0.75
wn-0382,0,delay,delayed,,The launch,at least 24 hours,The launch of Endeavour has been delayed at least 24 hours after the shuttle's launchpad area was struck by lightning at least 11 times this afternoon.,wn-0382:0:6,delay,6,,,TIME:at least 24 hours,,,,False,0.65
wn-0382,2,launch,launch,,,,"""Sensors indicated there were 11 lightning strikes within 0.35 miles, which is inside the launch pad's threshold,"" said a statement on NASA's website.",wn-0382:2:67,launch,67,,,,,,,False,0.5
wn-0382,5,launch,launch,,,,"We need to be 100 percent confident that we have a good system across the board,"" said chairman of the pre-launch Mission Management Team, Mike Moses.",wn-0382:5:146,launch,146,,,,,,,False,0.5
wn-0382,9,launch,launch,,,Sunday,A new launch date is set for Sunday evening at 7:13 p.m. (EDT).,wn-0382:9:235,launch,235,,,DATE:Sunday,,,,False,0.55
wn-0382,10,launch,lift off,,The shuttle,7:39 this evening,The shuttle was previously scheduled to lift off at 7:39 this evening after two previous delays in June which were caused by a hydrogen fuel leak.,wn-0382:10:255,lift,255,,,TIME:7:39 this evening,at,,,False,0.65
wn-0382,10,delay,delays,,,June,The shuttle was previously scheduled to lift off at 7:39 this evening after two previous delays in June which were caused by a hydrogen fuel leak.,wn-0382:10:264,delay,264,,,DATE:June,in,,,False,0.55
wn-0383,0,launch,launched,,Space Shuttle Endeavour,July 15,Space Shuttle Endeavour launched on a mission to finish construction of a new science lab at the International Space Station on July 15.,wn-0383:0:3,launch,3,,SPACECRAFT:Space Shuttle Endeavour,DATE:July 15,,,,False,0.8
wn-0383,2,launch,liftoff,,,,NASA commentator Mike Curie counted down to the liftoff from Kennedy Space Center in Florida.,wn-0383:2:57,liftoff,57,,,,,Kennedy Space Center,FAC:Kennedy Space Center,False,0.5
wn-0383,4,launch,liftoff,,Endeavour,,"Booster ignition and liftoff of Endeavour, completing Kibō and fulfilling Japan's hope for an out-of-this-world space laboratory,"" he said.",wn-0383:4:85,liftoff,85,,GPE:Endeavour,,,,,False,0.7
wn-0383,5,launch,launched,Endeavour,,last month,"The Endeavour was supposed to have launched last month, but a hydrogen leak forced officials to postpone while technicians fixed the problem.",wn-0383:5:119,launch,119,ORG:Endeavour,,DATE:last month,,,,False,0.7
wn-0383,5,delay,postpone,a hydrogen leak,,last month,"The Endeavour was supposed to have launched last month, but a hydrogen leak forced officials to postpone while technicians fixed the problem.",wn-0383:5:130,postpone,130,,,DATE:last month,,,,False,0.6
wn-0383,6,delay,delays,,,this week,A series of thunderstorms caused further delays this week.,wn-0383:6:143,delay,143,,,DATE:this week,,,,False,0.55
wn-0383,10,docking,docked,,the shuttle,,"While the shuttle is docked to the station, there will be 13 astronauts working in space at one time - the highest number in the station's history.",wn-0383:10:232,dock,232,,,,,,,False,0.6
wn-0384,0,landing,landing,,,Today,Today marks the 40th anniversary of the first ever landing of humans on the Moon.,wn-0384:0:9,land,9,,,DATE:Today,,,,False,0.6
wn-0384,1,launch,Launched,,Apollo 11,"July 16, 1969","Launched on July 16, 1969, Apollo 11 touched down on the lunar surface at 20:17 UTC on July 20.",wn-0384:1:16,launch,16,,SPACECRAFT:Apollo 11,"DATE:July 16, 1969",on,,,False,0.8
wn-0384,1,landing,touched down,,Apollo 11,July 20,"Launched on July 16, 1969, Apollo 11 touched down on the lunar surface at 20:17 UTC on July 20.",wn-0384:1:25,touch,25,,SPACECRAFT:Apollo 11,DATE:July 20,on,UTC,ORG:UTC,False,0.8
wn-0384,4,landing,landing,,,,At the time of the initial landing Aldrin and Armstrong spoke to then-president Richard M. Nixon by radio shortly after landing.,wn-0384:4:106,landing,106,,,,,,,False,0.5
wn-0384,4,landing,landing,,,,At the time of the initial landing Aldrin and Armstrong spoke to then-president Richard M. Nixon by radio shortly after landing.,wn-0384:4:122,land,122,,,,,,,False,0.55
wn-0385,1,failure,crashing,,A black spot,July 19,"A black spot about the size of the Earth that appeared on the upper cloud surface of the planet Jupiter on July 19 has been confirmed to be the result of a massive object, probably a comet or asteroid, crashing into the planet, according to the results of infrared observations of the planet taken at NASA's Mauna Kea Observatory.",wn-0385:1:48,crash,48,,,DATE:July 19,,,,False,0.65
wn-0385,1,discovery,observations,,the planet,July 19,"A black spot about the size of the Earth that appeared on the upper cloud surface of the planet Jupiter on July 19 has been confirmed to be the result of a massive object, probably a comet or asteroid, crashing into the planet, according to the results of infrared observations of the planet taken at NASA's Mauna Kea Observatory.",wn-0385:1:59,observation,59,,,DATE:July 19,,,,False,0.6
wn-0385,2,discovery,observing,who,the planet,1330,"The spot, located near Jupiter's south pole, was first reported by Anthony Wesley, an amateur astronomer from Murrumbateman, New South Wales, Australia who was observing the planet late on the 19th Australia time, around 1330 on July 20 GMT.",wn-0385:2:102,observe,102,,,DATE:1330,,,,False,0.65
wn-0385,3,discovery,observations,,,,"Wesley called in a tip to NASA, whose Jet Propulsion Laboratory (JPL) began their own observations at the Infrared Telescope Facility.",wn-0385:3:137,observation,137,,,,,,,False,0.5
wn-0385,5,discovery,observations,,,,Wesley's tip was instrumental in securing the best possible observations.,wn-0385:5:213,observation,213,,,,,,,False,0.5
wn-0385,8,discovery,observations,,,five years,"Leigh Flecther, a postdoctoral fellow at JPL, called the observations ""the most exciting observations I've seen in my five years of observing the outer planets!",wn-0385:8:272,observation,272,,,DATE:five years,,,,False,0.55
wn-0385,8,discovery,observations,,,five years,"Leigh Flecther, a postdoctoral fellow at JPL, called the observations ""the most exciting observations I've seen in my five years of observing the outer planets!",wn-0385:8:277,observation,277,,,DATE:five years,,,,False,0.55
wn-0385,8,discovery,observing,,the outer planets,five years,"Leigh Flecther, a postdoctoral fellow at JPL, called the observations ""the most exciting observations I've seen in my five years of observing the outer planets!",wn-0385:8:286,observe,286,,,DATE:five years,,,,False,0.65
wn-0385,10,discovery,observing,Wesley,the spot,,Wesley almost missed observing the spot.,wn-0385:10:296,observe,296,PERSON:Wesley,,,,,,False,0.7
wn-0385,16,discovery,detected,,the object,,"Unlike Comet Shoemaker-Levy 9, the object responsible for Jupiter's new black spot was not detected prior to its impact.",wn-0385:16:398,detect,398,,,,,,,True,0.6
wn-0386,0,discovery,discovered,SpaceAstronomers,an extrasolar planet,,SpaceAstronomers have discovered an extrasolar planet that may eventually collide into its sun.,wn-0386:0:2,discover,2,,,,,,,False,0.6
wn-0386,3,discovery,discovery,,,,The discovery was made by British astronomers.,wn-0386:3:46,discovery,46,,,,,,,False,0.5
wn-0386,4,discovery,discovered,that,it,,"The planet's name is derived from the group that discovered it, WASP (Wide Angle Search for Planets).",wn-0386:4:63,discover,63,,,,,,,False,0.6
wn-0386,6,failure,crash,,it,under one million years,"Tidal interactions between the planet and its star are pulling them together, and it will likely crash into its star in under one million years.",wn-0386:6:102,crash,102,,,DATE:under one million years,,,,False,0.65
wn-0386,13,discovery,discovered,that,the planet,,Coel Hellier of Keele University led a group of researchers that discovered the planet.,wn-0386:13:222,discover,222,,,,,,,False,0.6
wn-0386,15,discovery,discovering,,the planet,,"Scientists had a 1 in 2,000 chance of discovering the planet.",wn-0386:15:250,discover,250,,,,,,,False,0.6
wn-0387,7,discovery,discover,,their surprising height,,"4=Bob Pappalardo With the light from the Sun reaching Saturn's rings at such a low angle, scientists were able to measure the shadows cast by bumps on the rings and discover their surprising height.",wn-0387:7:183,discover,183,,,,,,,False,0.6
wn-0387,13,launch,launched,,Cassini,1997,"Cassini was launched in 1997, and entered orbit around Saturn in 2004.",wn-0387:13:303,launch,303,,SPACECRAFT:Cassini,DATE:1997,in,,,False,0.8
wn-0388,1,discovery,found,Astronomers,a huge new ring,,Astronomers have found a huge new ring around the planet Saturn.,wn-0388:1:4,find,4,,,,,,,False,0.6
wn-0388,4,discovery,found,,The ring,today,"The ring was found with the help of NASA's Spitzer Space Telescope, with details published today in the journal Nature.",wn-0388:4:74,find,74,,,DATE:today,,,,False,0.65
wn-0388,11,discovery,found,,the newly found ring,,However the newly found ring is extremely faint.,wn-0388:11:239,find,239,,,,,,,False,0.6
wn-0388,13,discovery,discovery,,,,This explains why it has evaded discovery until now.,wn-0388:13:293,discovery,293,,,,,,,False,0.5
wn-0388,17,launch,launched,,The telescope,2003,"The telescope, launched in 2003, orbits the Sun and is roughly 66 million miles (107 million km) from Earth.",wn-0388:17:347,launch,347,,,DATE:2003,in,,,False,0.65
wn-0388,19,discovery,discovery,,,,"The discovery could also finally account for the unusual appearance of Iapetus, another of the planet's moons.",wn-0388:19:380,discovery,380,,,,,,,False,0.5
wn-0388,20,discovery,observed,Cassini,Iapetus,1671,"When Iapetus was first observed in 1671 by astronomer Giovanni Cassini, its leading side was seen to be much darker than the other.",wn-0388:20:403,observe,403,SPACECRAFT:Cassini,CELESTIAL:Iapetus,DATE:1671,in,,,False,0.9
wn-0388,26,discovery,found,,The material,,The material has been found to have a similar composition to Phoebe's surface.,wn-0388:26:516,find,516,,,,,,,False,0.6
wn-0388,29,discovery,discovery,,,the past month,This is the second major discovery for astronomers studying Saturn in the past month.,wn-0388:29:545,discovery,545,,,DATE:past month,,,,False,0.55
wn-0389,4,discovery,find,The best place,these particles,,"The best place to find these particles is in the Sun's Heliosphere, where forces from outside our solar system interact with the Sun's magnetic field, causing these particles to become highly energetic.",wn-0389:4:106,find,106,,,,,,,False,0.6
wn-0390,1,delay,delaying,,the launch,24 hours,"After delaying the launch 24 hours because of poor weather, Ares lifted off at 11:30 (EDT) in the morning from Kennedy Space Center in Florida.",wn-0390:1:18,delay,18,,,TIME:24 hours,,,,False,0.65
wn-0390,1,launch,launch,,,24 hours,"After delaying the launch 24 hours because of poor weather, Ares lifted off at 11:30 (EDT) in the morning from Kennedy Space Center in Florida.",wn-0390:1:20,launch,20,,,TIME:24 hours,,,,True,0.55
wn-0390,1,launch,lifted off,,Ares,11:30 (EDT,"After delaying the launch 24 hours because of poor weather, Ares lifted off at 11:30 (EDT) in the morning from Kennedy Space Center in Florida.",wn-0390:1:29,lift,29,,,TIME:11:30 (EDT,at,,,False,0.65
wn-0390,4,launch,launch,,,,"After reaching an altitude of about 40 km, the first stage separates from the launch vehicle.",wn-0390:4:130,launch,130,,,,,,,False,0.5
wn-0390,5,landing,descent,,,,"The second stage was very brief, reaching around 46,000 metres, before an uncontrolled descent.",wn-0390:5:148,descent,148,,,,,,,False,0.5
wn-0390,6,landing,splash down,The Orion capsule model,approximately 230 nautical miles,,The Orion capsule model should splash down approximately 230 nautical miles from the launch site.,wn-0390:6:155,splash,155,,,,,,,False,0.6
wn-0390,6,launch,launch,,,,The Orion capsule model should splash down approximately 230 nautical miles from the launch site.,wn-0390:6:163,launch,163,,,,,,,False,0.5
wn-0390,12,landing,landing,,,,"The rocket with Orion is also planned to lift the crew to Altair lunar landing module, which will be lifted into orbit using the Ares V heavy-lift rocket.",wn-0390:12:341,landing,341,,,,,,,False,0.5
wn-0392,1,launch,launched,the agency,A Moon mission,,A Moon mission launched by the agency has confirmed the presence of water on the moon.,wn-0392:1:28,launch,28,,,,,,,False,0.6
wn-0392,2,discovery,discovery,,,a year,The discovery comes a year after a NASA instrument on an Indian lander indicated there were water molecules on the surface of our satellite.,wn-0392:2:43,discovery,43,,,DATE:year,,,,False,0.55
wn-0392,3,discovery,discovered,Chandrayaan-1,water,"September 24, 2008","On September 24, 2008 the Indian Space Research Organisation had stated Chandrayaan-1 had discovered water based on readings from NASA's Moon Mineralogy Mapper, one of eleven instruments carried by the probe.",wn-0392:3:82,discover,82,SPACECRAFT:Chandrayaan-1,,"DATE:September 24, 2008",,,,False,0.75
wn-0392,5,launch,launched,,That probe,October 2008,"That probe, launched in October 2008, had to be abandoned on August 30 when contact was lost with it on the Moon's surface.",wn-0392:5:116,launch,116,,,DATE:October 2008,in,,,False,0.65
wn-0392,5,failure,lost,,contact,August 30,"That probe, launched in October 2008, had to be abandoned on August 30 when contact was lost with it on the Moon's surface.",wn-0392:5:131,lose,131,,,DATE:August 30,,,,False,0.65
wn-0392,7,failure,crashed,,it,,"An empty rocket slammed into the Cabeus crater, near the southern pole, while a small spacecraft stayed behind to take measurements from the plume of debris thrown up, although it too ultimately crashed into Cabeus.",wn-0392:7:199,crash,199,,,,,,,False,0.6
wn-0392,8,landing,landing,,Moon,the night,"Across the United States people spent the night on lawns and in parks hoping to see the impact, on the 40th anniversary of the first Apollo Moon landing, but it was invisible to the naked eye.",wn-0392:8:231,landing,231,,CELESTIAL:Moon,TIME:night,,,,False,0.75
wn-0392,14,discovery,observation,,lunar crater,,"LCROSS stands for lunar crater observation and sensing satellite, which was the satellite's name, while its rocket companion was called Centaur.",wn-0392:14:354,observation,354,,PERSON:lunar crater,,,,,False,0.7
wn-0392,22,discovery,find,We,a little bit,,"""We didn't find just a little bit, we found a significant amount.",wn-0392:22:494,find,494,,,,,,,True,0.6
wn-0392,22,discovery,found,we,a significant amount,,"""We didn't find just a little bit, we found a significant amount.",wn-0392:22:501,find,501,,,,,,,False,0.6
wn-0392,28,discovery,found,They,a big reservoir,,"""They've haven't found a big reservoir of it,"" he said.",wn-0392:28:616,find,616,,,,,,,True,0.6
wn-0393,0,launch,launch,,the new Angara carrier rocket,about a year,RussiaRussian space officials have said that the launch of the new Angara carrier rocket might be delayed for about a year due to lack of funds.,wn-0393:0:7,launch,7,,,DATE:about a year,,,,True,0.6
wn-0393,0,delay,delayed,,the launch,about a year,RussiaRussian space officials have said that the launch of the new Angara carrier rocket might be delayed for about a year due to lack of funds.,wn-0393:0:16,delay,16,,,DATE:about a year,,,,False,0.65
wn-0393,2,delay,delay,,,,"""There is a serious delay in the construction of launch facilities for Angara due to the shortage of financing from the Defense Ministry.",wn-0393:2:49,delay,49,,,,,,,False,0.5
wn-0393,2,launch,launch,,,,"""There is a serious delay in the construction of launch facilities for Angara due to the shortage of financing from the Defense Ministry.",wn-0393:2:54,launch,54,,,,,,,False,0.5
wn-0393,5,launch,launch,,,2010,"Launch facilities for the rocket were initially to be made ready by 2010, with the launch scheduled for the year after that.",wn-0393:5:129,launch,129,,,DATE:2010,,,,False,0.55
wn-0393,8,launch,launching,,satellites,,"They will be used for both military and civilian purposes, and are to be used in joint space station projects and for launching satellites into orbit.",wn-0393:8:212,launch,212,,,,,,,False,0.6
wn-0394,4,launch,launch,,,eleven day,"Prior to launch, Bresnik joked about the birth expected while on his eleven day mission with the Shuttle, ""this is a pretty good excuse for missing the birth and hopefully she will forgive me later on"".",wn-0394:4:74,launch,74,,,DATE:eleven day,,,,False,0.55
wn-0395,0,discovery,spotted,the upgraded Hubble space telescope,the oldest galaxies,,space American and European scientists say the upgraded Hubble space telescope has spotted the oldest galaxies ever seen.,wn-0395:0:12,spot,12,,,,,,,False,0.6
wn-0395,6,discovery,detect,,WFC3,,"Light from the furthest galaxies is shifted to infrared wavelengths invisible to the human eye, but WFC3 can detect these.",wn-0395:6:169,detect,169,,,,,,,False,0.6
wn-0395,17,discovery,observations,,,,"""These new observations are likely to be the most sensitive images Hubble will ever take,"" said Professor Jim Dunlop of the University of Edinburgh.",wn-0395:17:373,observation,373,,,,,,,False,0.5
wn-0396,1,flyby,flyby,,Cassini,,"NASA have revealed that a flyby of its probe Cassini past Titan, a moon of Saturn, has produced a historic image: the first photograph showing liquid on a world other than our own.",wn-0396:1:7,flyby,7,,SPACECRAFT:Cassini,,,,,False,0.7
wn-0396,3,discovery,spot,Cassini,,2004,"Cassini has been trying to spot one since arriving in 2004, and in 2008 used infrared data to prove that there were liquid methane lakes down there.",wn-0396:3:65,spot,65,SPACECRAFT:Cassini,,DATE:2004,,,,False,0.7
wn-0396,12,discovery,find out,we,,,"""Next, we want to find out more about Titan's liquid.",wn-0396:12:280,find,280,,,,,,,False,0.55
wn-0396,19,launch,launched,,it,2016,If launched in 2016 it could arrive in 2023 and spend several years floating on the moon.,wn-0396:19:388,launch,388,,,DATE:2016,in,,,False,0.65
wn-0396,20,launch,launch,,a new project,,"However, several other projects are also keen to get themselves the next opportunity NASA is offering for the launch of a new project other than its own.",wn-0396:20:424,launch,424,,,,,,,False,0.55
wn-0397,1,discovery,found,,a small plastic bag,two days,"On Thursday, NASA officials confirmed that a small plastic bag of cocaine was found two days before in a secure space shuttle processing facility within the Kennedy Space Center located in Merritt Island, Florida.",wn-0397:1:16,find,16,,,DATE:two days,,,,False,0.65
wn-0397,2,discovery,found,An employee,the bag,March,"An employee found the bag in Orbiter Processing Facility #3, where the Discovery is being prepared for a March launch to deliver supplies to the International Space Station.",wn-0397:2:42,find,42,,,DATE:March,,,,False,0.65
wn-0397,2,launch,launch,,,March,"An employee found the bag in Orbiter Processing Facility #3, where the Discovery is being prepared for a March launch to deliver supplies to the International Space Station.",wn-0397:2:61,launch,61,,,DATE:March,,,,False,0.55
wn-0397,12,discovery,found,,the guilty party,,"Senator Bill Nelson, a former astronaut himself, says he is confident that the guilty party will be found, brought to justice, and then sent ""out the door.",wn-0397:12:349,find,349,,,,,,,False,0.6
wn-0398,2,discovery,findings,,his,the day,"Gross commented about his findings to the Bloomberg news agency in an email, saying: ""the length of the day should have gotten shorter by 1.26 microseconds.",wn-0398:2:100,finding,100,,,DATE:day,,,,False,0.6
wn-0399,2,failure,crashed,,The asteroid,,"The asteroid crashed into Yucatán, Mexico creating the Chicxulub crater.",wn-0399:2:32,crash,32,,,,,,,False,0.6
wn-0399,5,discovery,discovered,,The Chicxulub crater,,"The Chicxulub crater was also discovered in Mexico at approximately that same time, therefore the theory gained scientific acceptance.",wn-0399:5:82,discover,82,,,,,Mexico,GPE:Mexico,False,0.6
wn-0399,6,failure,crashes,,,,More recent explanations of the cause of dinosaur's extinction included that perhaps volcanic eruptions on Deccan traps or multiple asteroid crashes ended the dinosaurs' existence.,wn-0399:6:119,crash,119,,,,,,,False,0.5
wn-0399,7,discovery,found,,which,,"The team performed chemical analyses of soil and fossil samples, where a high concentration of iridium (which is commonly found in asteroids and meteors) was found, which dated back to the approximate time of the asteroid crash.",wn-0399:7:148,find,148,,,,,,,False,0.6
wn-0399,7,discovery,found,,a high concentration,,"The team performed chemical analyses of soil and fossil samples, where a high concentration of iridium (which is commonly found in asteroids and meteors) was found, which dated back to the approximate time of the asteroid crash.",wn-0399:7:155,find,155,,,,,,,False,0.6
wn-0399,7,failure,crash,,asteroid,,"The team performed chemical analyses of soil and fossil samples, where a high concentration of iridium (which is commonly found in asteroids and meteors) was found, which dated back to the approximate time of the asteroid crash.",wn-0399:7:167,crash,167,,,,,,,False,0.55
wn-0399,11,failure,crash,,this asteroid,noonday,"The crash of this asteroid into the earth would have also caused the equivalent of the heat of ten noonday suns, which would have burned the skin or feathers of dinosaurs, and created wildfires on any plant life which had survived to that point.",wn-0399:11:244,crash,244,,,DATE:noonday,,,,False,0.6
wn-0399,12,failure,crash,,,,"The crash would have also triggered massive earthquakes and tsunamis, possibly causing parts of continents to fall into the ocean.",wn-0399:12:291,crash,291,,,,,,,False,0.5
wn-0400,0,launch,launch,,night-time,an early Monday morning,"SpaceThe US space shuttle Discovery has been cleared by NASA for an early Monday morning night-time launch, in one of the last flights of the space shuttle program.",wn-0400:0:18,launch,18,,,DATE:early Monday morning,,,,False,0.6
wn-0400,3,launch,launch,,,Monday,"According to the launch director, Pete Nickolenko, ""We're on track and ready to go for Monday.""",wn-0400:3:93,launch,93,,,DATE:Monday,,,,False,0.55
wn-0400,4,launch,launch,,,0621,"The launch is expected to occur at 0621 local time (1121 UTC) Monday morning, about an hour before sunrise, and will be the 131st space shuttle mission.",wn-0400:4:113,launch,113,,,DATE:0621,,,,False,0.55
wn-0400,9,failure,canceled,Barack Obama,the Constellation Program,,"The future of American spaceflight is uncertain, as President Barack Obama recently canceled the Constellation Program, planned to be the successor to the shuttle program.",wn-0400:9:249,cancel,249,PERSON:Barack Obama,ORG:Constellation Program,,,,,False,0.85
wn-0401,2,launch,launch,,,2011,"His comments included assurances that America was not abandoning space exploration, contrary to claims he was doing so after he announced the US's budget for 2011, which would have ended most of NASA's current projects, including the development of new heavy-launch rockets called the Constellation Program.",wn-0401:2:104,launch,104,,,DATE:2011,,,,False,0.55
wn-0401,10,landing,land,,missions,,"Initially, Mars missions would consist of sending humans to orbit Mars, with missions to land on the surface of the planet coming shortly after.",wn-0401:10:351,land,351,,,,,,,False,0.6
wn-0401,14,failure,losses,,job,,"He also said that, contrary to fears that changes in NASA would result in job losses in Florida, where most space missions are launched from, under his new plan, a total of 2,500 jobs would be created in the area.",wn-0401:14:436,loss,436,,,,,Florida,GPE:Florida,False,0.55
