node_id,node_type,label,category,doc_count,mention_count,time_value,doc_id,negated
wn-0032:14:356,event,discovery: detection,discovery,1,1,2005-04-02,wn-0032,False
wn-0032:15:385,event,discovery: discovery,discovery,1,1,2005-04-02,wn-0032,False
wn-0033:6:232,event,discovery: detected,discovery,1,1,2005-04,wn-0033,False
SPACECRAFT:Voyager 2,entity,Voyager 2,SPACECRAFT,1,1,,,False
wn-0033:7:270,event,launch: launch,launch,1,1,1977,wn-0033,False
wn-0034:18:374,event,launch: launch,launch,1,1,2005,wn-0034,False
wn-0034:18:381,event,delay: delayed,delay,1,1,2005,wn-0034,False
wn-0035:1:47,event,discovery: discoveries,discovery,1,1,2005-04-06,wn-0035,False
wn-0036:0:14,event,launch: launch,launch,1,1,2005-04-06,wn-0036,False
wn-0036:1:47,event,discovery: discovered,discovery,1,1,2006-04-05,wn-0036,False
wn-0036:3:103,event,launch: launch,launch,1,1,,wn-0036,False
wn-0036:3:112,event,launch: launch,launch,1,1,,wn-0036,False
wn-0036:4:122,event,launch: launch,launch,1,1,2005-06-03,wn-0036,False
wn-0036:7:226,event,launch: launch,launch,1,1,PT8M,wn-0036,False
wn-0037:3:77,event,discovery: detect,discovery,1,1,2005-04-06,wn-0037,False
wn-0037:8:207,event,failure: explosions,failure,1,1,2005-04-06,wn-0037,False
wn-0037:8:228,event,failure: explosion,failure,1,1,2005-04-06,wn-0037,False
wn-0037:10:254,event,discovery: detect,discovery,1,1,PT1M,wn-0037,False
wn-0037:11:288,event,discovery: detect,discovery,1,1,,wn-0037,False
wn-0037:13:337,event,discovery: detected,discovery,1,1,2005-03-18,wn-0037,False
wn-0037:17:419,event,discovery: detected,discovery,1,1,2005-04-06,wn-0037,False
wn-0037:18:434,event,discovery: detected,discovery,1,1,,wn-0037,False
ORG:UVOT,entity,UVOT,ORG,1,2,,,False
wn-0037:19:442,event,discovery: detection,discovery,1,1,2005-04-06,wn-0037,False
wn-0037:20:483,event,discovery: detected,discovery,1,1,2005-04-06,wn-0037,False
wn-0037:21:491,event,discovery: detected,discovery,1,1,,wn-0037,False
wn-0038:2:56,event,launch: launch,launch,1,1,,wn-0038,False
PRODUCT:Discovery,entity,Discovery,PRODUCT,9,10,,,False
wn-0038:6:108,event,launch: launch,launch,1,1,2005-04-11T20:46,wn-0038,False
PERSON:John Phillips,entity,John Phillips,PERSON,1,1,,,False
wn-0038:11:238,event,failure: accident,failure,1,1,2003-02,wn-0038,False
GPE:Colombia,entity,Colombia,GPE,1,1,,,False
wn-0038:15:313,event,launch: launch,launch,1,1,2004-05-15,wn-0038,False
wn-0039:0:8,event,failure: accident,failure,1,1,2005-04-13,wn-0039,False
wn-0039:6:177,event,discovery: discoveries,discovery,1,1,2005-04-13,wn-0039,False
wn-0039:9:261,event,launch: launched,launch,1,1,2010,wn-0039,True
wn-0040:2:92,event,launch: launch,launch,1,1,2005-04-15,wn-0040,False
wn-0040:5:117,event,launch: launch,launch,1,1,2005-04-15,wn-0040,False
wn-0040:8:199,event,docking: dock,docking,1,1,2005-04-15T22:19,wn-0040,False
wn-0040:9:214,event,docking: docking,docking,1,1,2005-04-16,wn-0040,False
wn-0041:1:65,event,launch: launch,launch,1,1,2005-06-03,wn-0041,False
wn-0041:7:263,event,discovery: discovery,discovery,1,1,,wn-0041,False
wn-0041:17:561,event,failure: Disaster,failure,1,1,2003-02-01,wn-0041,False
SPACECRAFT:Space Shuttle Columbia,entity,Space Shuttle Columbia,SPACECRAFT,12,12,,,False
wn-0042:3:41,event,docking: docked,docking,1,1,2005-04-17T22:20,wn-0042,False
PERSON:Sergei Krikalev,entity,Sergei Krikalev,PERSON,1,1,,,False
wn-0042:8:156,event,landing: landing,landing,1,1,2005-04-17T18:08,wn-0042,False
wn-0042:9:202,event,failure: accident,failure,1,1,2005-04-17,wn-0042,False
wn-0042:11:278,event,docking: docked,docking,1,1,2005-04-17,wn-0042,False
wn-0043:0:13,event,discovery: discovered,discovery,1,1,2005-04-22,wn-0043,False
wn-0043:1:48,event,discovery: found,discovery,1,1,,wn-0043,False
wn-0043:6:175,event,discovery: observations,discovery,1,1,2005-04-22,wn-0043,False
wn-0044:0:39,event,landing: landed,landing,1,1,2005-04-25T18:08,wn-0044,False
wn-0044:1:66,event,launch: launched,launch,1,1,P8D,wn-0044,False
wn-0044:5:152,event,launch: launched,launch,1,1,2004-10-13,wn-0044,False
wn-0044:14:325,event,launch: launched,launch,1,1,2005-04-14,wn-0044,False
NORP:Vittori,entity,Vittori,NORP,1,1,,,False
wn-0045:2:83,event,discovery: detected,discovery,1,1,2005-04-30,wn-0045,False
wn-0045:2:90,event,discovery: observation,discovery,1,1,2005-04-30,wn-0045,False
wn-0045:5:208,event,discovery: Detection,discovery,1,1,,wn-0045,False
wn-0045:5:233,event,discovery: detect,discovery,1,1,,wn-0045,False
wn-0046:1:47,event,launch: Launching,launch,1,1,2005-08-10,wn-0046,False
wn-0046:3:87,event,landing: landing,landing,1,1,2005-05-04,wn-0046,False
wn-0046:3:92,event,landing: landings,landing,1,1,2005-05-04,wn-0046,False
wn-0046:5:175,event,launch: launch,launch,1,1,2005-05-04,wn-0046,False
wn-0046:10:285,event,launch: launch,launch,1,1,P7MO,wn-0046,False
wn-0046:12:344,event,launch: launch,launch,1,1,2005-05-04,wn-0046,False
wn-0046:15:407,event,launch: launch,launch,1,1,2005-05-04,wn-0046,False
wn-0048:0:12,event,discovery: discovery,discovery,1,1,2005-05-04,wn-0048,False
wn-0048:0:26,event,discovery: discovered,discovery,1,1,2005-05-04,wn-0048,False
wn-0048:1:34,event,discovery: discovery,discovery,1,1,2004-12-12,wn-0048,False
wn-0048:2:61,event,discovery: observations,discovery,1,1,2005-01,wn-0048,False
wn-0048:3:93,event,discovery: discovered,discovery,1,1,2001,wn-0048,False
wn-0048:4:120,event,discovery: discovered,discovery,1,1,2005-05-04,wn-0048,False
wn-0049:1:29,event,discovery: discovered,discovery,1,1,2005-05-06,wn-0049,False
ORG:Rover,entity,Rover,ORG,1,1,,,False
wn-0049:3:67,event,discovery: discover,discovery,1,1,2005-05-06,wn-0049,False
wn-0049:8:208,event,landing: landed,landing,1,1,2004-01-03,wn-0049,False
wn-0050:0:3,event,launch: launched,launch,1,1,,wn-0050,False
wn-0050:3:89,event,launch: launched,launch,1,1,2005-05-05,wn-0050,False
wn-0051:13:465,event,discovery: found,discovery,1,1,2005-05-08,wn-0051,False
wn-0051:16:561,event,discovery: find,discovery,1,1,2005-05-08,wn-0051,False
wn-0052:1:15,event,launch: launched,launch,1,1,1977,wn-0052,False
wn-0052:14:335,event,launch: launched,launch,1,1,,wn-0052,False
wn-0052:19:478,event,discovery: discovery,discovery,1,1,2005-05-24,wn-0052,False
wn-0053:2:53,event,launch: launching,launch,1,1,2005-06-21,wn-0053,False
wn-0053:3:81,event,launch: launched,launch,1,1,2005-06-02,wn-0053,False
wn-0053:10:234,event,launch: launched,launch,1,1,2005-06-02,wn-0053,False
wn-0054:20:426,event,landing: landing,landing,1,1,2004-01,wn-0054,False
wn-0054:20:432,event,discovery: found,discovery,1,1,2004-01,wn-0054,False
wn-0054:21:448,event,discovery: find,discovery,1,1,2006-06-06,wn-0054,True
ORG:Spirit,entity,Spirit,ORG,2,3,,,False
wn-0055:0:14,event,discovery: discovered,discovery,1,1,2005-06-14,wn-0055,False
wn-0055:1:36,event,discovery: discovered,discovery,1,1,2005-06-14,wn-0055,False
wn-0055:1:51,event,discovery: discovered,discovery,1,1,2005-06-14,wn-0055,False
wn-0055:3:84,event,discovery: detected,discovery,1,1,2005-06-14,wn-0055,False
wn-0055:3:111,event,discovery: discovered,discovery,1,1,2005-06-14,wn-0055,False
wn-0055:5:129,event,discovery: discovered,discovery,1,1,2005-06-14,wn-0055,False
wn-0055:7:209,event,discovery: found,discovery,1,1,2005-06-14,wn-0055,False
wn-0055:12:325,event,discovery: detecting,discovery,1,1,2005-06-14,wn-0055,False
wn-0055:14:396,event,discovery: Found,discovery,1,1,2005-06-14,wn-0055,False
wn-0056:0:15,event,failure: lost,failure,1,1,2005-06-23,wn-0056,False
wn-0056:1:37,event,launch: launched,launch,1,1,PT83S,wn-0056,False
wn-0056:1:60,event,failure: failed,failure,1,1,PT83S,wn-0056,False
wn-0056:4:141,event,discovery: find,discovery,1,1,2005-06-23,wn-0056,False
wn-0057:3:112,event,discovery: observe,discovery,1,1,2005-07-04,wn-0057,False
wn-0057:6:186,event,flyby: fly by,flyby,1,1,2005-07-04,wn-0057,False
wn-0057:8:235,event,launch: launch,launch,1,1,2005-01-12,wn-0057,False
wn-0057:9:295,event,flyby: flyby,flyby,1,1,2005-07-03,wn-0057,False
wn-0057:12:415,event,discovery: spotted,discovery,1,1,2005-07-04,wn-0057,True
wn-0057:13:439,event,flyby: flyby,flyby,1,1,2005-07-04,wn-0057,False
wn-0057:15:503,event,discovery: observed,discovery,1,1,2005-07-04,wn-0057,False
wn-0058:1:86,event,failure: explosion,failure,1,1,P1D,wn-0058,False
wn-0058:3:143,event,failure: crashed,failure,1,1,2005-07-04,wn-0058,False
wn-0058:3:160,event,failure: explosion,failure,1,1,2005-07-04,wn-0058,False
wn-0059:0:8,event,launch: launch,launch,1,1,2005-07-13,wn-0059,False
wn-0059:0:27,event,discovery: detect,discovery,1,1,2005-07-13,wn-0059,False
wn-0059:2:52,event,launch: launch,launch,1,1,2005-07-13,wn-0059,False
wn-0059:2:60,event,delay: scrub,delay,1,1,2005-07-13,wn-0059,False
wn-0059:3:82,event,launch: launch,launch,1,1,2005-07-13,wn-0059,False
wn-0059:5:114,event,failure: fail,failure,1,1,2005-07-13,wn-0059,False
wn-0059:6:139,event,discovery: detected,discovery,1,1,2005-07-13,wn-0059,False
wn-0059:7:172,event,failure: faulty,failure,1,1,2005-07-13,wn-0059,False
wn-0059:12:258,event,launch: launch,launch,1,1,2003-02,wn-0059,False
wn-0059:12:276,event,launch: launch,launch,1,1,2003-02,wn-0059,False
wn-0059:12:285,event,failure: crash,failure,1,1,2003-02,wn-0059,False
wn-0059:14:324,event,launch: launch,launch,1,1,2005-07-13,wn-0059,False
wn-0059:15:372,event,delay: delays,delay,1,1,2005-07-13,wn-0059,False
wn-0060:0:20,event,failure: accident,failure,1,1,2005-07-13,wn-0060,False
wn-0060:0:23,event,launch: launch,launch,1,1,2005-07-12,wn-0060,False
wn-0060:4:114,event,delay: delay,delay,1,1,PT1H,wn-0060,False
wn-0060:5:139,event,launch: launch,launch,1,1,2005-07-13,wn-0060,False
wn-0060:5:149,event,failure: broke up,failure,1,1,2003-02,wn-0060,False
SPACECRAFT:Columbia Orbiter,entity,Columbia Orbiter,SPACECRAFT,1,1,,,False
wn-0060:6:162,event,failure: lost,failure,1,1,2005-07-13,wn-0060,False
wn-0060:7:208,event,launch: take off,launch,1,1,,wn-0060,False
wn-0060:8:222,event,delay: delay,delay,1,1,2005-07-13,wn-0060,False
wn-0060:8:225,event,launch: launch,launch,1,1,2005-07-13,wn-0060,False
wn-0061:0:9,event,launch: launch,launch,1,1,2005-07-15,wn-0061,False
wn-0061:2:61,event,launch: launch,launch,1,1,P4D,wn-0061,False
wn-0061:6:78,event,launch: Launch,launch,1,1,,wn-0061,False
wn-0061:6:85,event,launch: launch,launch,1,1,,wn-0061,False
wn-0062:0:25,event,launch: launch,launch,1,1,2005-07-25,wn-0062,False
wn-0062:1:38,event,launch: launch,launch,1,1,2005-07-19,wn-0062,False
wn-0062:1:67,event,failure: explosion,failure,1,1,1986,wn-0062,False
ORG:Challenger,entity,Challenger,ORG,4,4,,,False
wn-0062:7:177,event,launch: launch,launch,1,1,,wn-0062,False
wn-0062:7:183,event,failure: disaster,failure,1,1,,wn-0062,False
wn-0063:0:22,event,launch: launch,launch,1,1,P2W,wn-0063,True
wn-0063:0:24,event,delay: scrubbed,delay,1,1,P2W,wn-0063,False
wn-0063:0:28,event,failure: faulty,failure,1,1,P2W,wn-0063,False
wn-0063:1:32,event,launch: launch,launch,1,1,2005-08-07,wn-0063,False
wn-0064:0:9,event,launch: launched,launch,1,1,2005-07-27,wn-0064,False
wn-0064:1:44,event,failure: destroyed,failure,1,1,2005-07-27,wn-0064,False
wn-0064:1:71,event,landing: reentry,landing,1,1,2005-07-27,wn-0064,False
wn-0064:4:180,event,landing: landing,landing,1,1,2005-07-27,wn-0064,False
wn-0065:1:17,event,discovery: findings,discovery,1,1,,wn-0065,False
wn-0065:1:42,event,launch: launch,launch,1,1,,wn-0065,False
wn-0065:1:59,event,docking: docked,docking,1,1,2005-07-28,wn-0065,False
wn-0065:2:86,event,launch: launch,launch,1,1,2005-07-28,wn-0065,False
wn-0065:3:107,event,launch: launches,launch,1,1,2005-07-28,wn-0065,False
wn-0065:4:149,event,failure: loss,failure,1,1,2003-01,wn-0065,False
wn-0065:4:157,event,landing: reentry,landing,1,1,2003-01,wn-0065,False
wn-0066:1:33,event,discovery: found,discovery,1,1,2005-07-30,wn-0066,False
wn-0066:5:121,event,discovery: found,discovery,1,1,2005-07-30,wn-0066,False
wn-0066:7:157,event,discovery: discoveries,discovery,1,1,2004,wn-0066,False
wn-0066:7:164,event,discovery: found,discovery,1,1,2004,wn-0066,False
wn-0066:9:219,event,discovery: found,discovery,1,1,2003,wn-0066,False
wn-0066:16:442,event,discovery: found,discovery,1,1,2005-07-30,wn-0066,False
CELESTIAL:Pluto,entity,Pluto,CELESTIAL,3,3,,,False
wn-0066:18:485,event,discovery: discovery,discovery,1,1,2005-07-30,wn-0066,False
wn-0066:22:590,event,discovery: identify,discovery,1,1,2005-07-30,wn-0066,False
wn-0066:22:607,event,discovery: discovery,discovery,1,1,2005-07-30,wn-0066,False
wn-0066:23:613,event,discovery: discovery,discovery,1,1,2003,wn-0066,False
wn-0066:27:727,event,discovery: found,discovery,1,1,2004,wn-0066,False
wn-0066:28:754,event,discovery: discovery,discovery,1,1,2005-07-30,wn-0066,False
wn-0066:35:898,event,discovery: discovery,discovery,1,1,2003,wn-0066,False
wn-0066:41:1022,event,discovery: discovery,discovery,1,1,2005-07-23,wn-0066,False
wn-0066:42:1044,event,discovery: discovery,discovery,1,1,2003,wn-0066,False
wn-0066:44:1080,event,discovery: discovery,discovery,1,1,2003,wn-0066,False
wn-0066:46:1120,event,discovery: discovery,discovery,1,1,2003,wn-0066,False
wn-0067:0:7,event,delay: postponed,delay,1,1,2005-07-30,wn-0067,False
wn-0067:0:9,event,landing: landing,landing,1,1,2005-07-30,wn-0067,True
wn-0067:1:25,event,delay: delayed,delay,1,1,2005-08-08,wn-0067,False
wn-0067:1:27,event,landing: landing,landing,1,1,2005-08-08,wn-0067,True
wn-0067:1:31,event,failure: cancelled,failure,1,1,2005-08-08,wn-0067,False
wn-0067:1:54,event,landing: landing,landing,1,1,2005-08-08,wn-0067,False
wn-0067:3:59,event,landing: Landing,landing,1,1,2005-08-08,wn-0067,False
wn-0067:3:68,event,landing: landing,landing,1,1,2005-08-08,wn-0067,False
wn-0067:4:78,event,landing: landing,landing,1,1,2005-08-08,wn-0067,False
wn-0067:4:94,event,landing: descent,landing,1,1,2005-08-08,wn-0067,False
wn-0067:5:109,event,landing: landing,landing,1,1,2005-08-08,wn-0067,False
wn-0067:8:154,event,landing: landing,landing,1,1,2005-08-09,wn-0067,False
wn-0067:9:186,event,landing: landing,landing,1,1,2005-08-08,wn-0067,False
wn-0067:9:203,event,landing: landing,landing,1,1,2005-08-08,wn-0067,False
wn-0067:10:213,event,landing: land,landing,1,1,2005-08-09,wn-0067,False
wn-0068:0:12,event,landing: landing,landing,1,1,2005-08-09T08:11,wn-0068,False
wn-0068:0:21,event,landing: touching down,landing,1,1,2005-08-09T08:11,wn-0068,False
wn-0069:2:74,event,failure: loss,failure,1,1,2005-08-16,wn-0069,False
wn-0069:6:209,event,failure: loss,failure,1,1,2005-08-16,wn-0069,False
wn-0070:0:28,event,failure: exploded,failure,1,1,2005-08-18,wn-0070,False
wn-0070:1:46,event,failure: explosion,failure,1,1,2005-08-18,wn-0070,False
wn-0071:5:125,event,delay: delayed,delay,1,1,2006,wn-0071,False
wn-0071:6:157,event,launch: launch,launch,1,1,2005-08-19,wn-0071,False
wn-0073:0:2,event,discovery: discovered,discovery,1,1,P25Y,wn-0073,False
wn-0073:1:39,event,discovery: discovery,discovery,1,1,1981,wn-0073,False
wn-0073:2:77,event,discovery: found,discovery,1,1,2005-09-07,wn-0073,False
wn-0073:3:94,event,discovery: discovered,discovery,1,1,2005-09-07,wn-0073,False
wn-0073:5:164,event,discovery: observed,discovery,1,1,,wn-0073,False
PRODUCT:Galileo,entity,Galileo,PRODUCT,3,4,,,False
wn-0073:7:221,event,discovery: discoveries,discovery,1,1,2005-09-05,wn-0073,False
wn-0074:0:4,event,delay: delay,delay,1,1,2006,wn-0074,False
wn-0074:2:109,event,launch: launches,launch,1,1,2005-09-09,wn-0074,False
ORG:Shuttle,entity,Shuttle,ORG,1,1,,,False
wn-0074:4:156,event,failure: disaster,failure,1,1,2005-09-09,wn-0074,False
wn-0074:11:310,event,failure: losses,failure,1,1,2005-09-09,wn-0074,False
wn-0074:12:314,event,failure: lost,failure,1,1,2005-09-09,wn-0074,False
wn-0075:3:92,event,discovery: discovery,discovery,1,1,2005-09-13,wn-0075,False
wn-0076:1:51,event,discovery: observations,discovery,1,1,2008,wn-0076,False
wn-0076:4:106,event,discovery: observations,discovery,1,1,2005-09-17,wn-0076,False
wn-0076:11:239,event,discovery: observation,discovery,1,1,2005-09-17,wn-0076,False
wn-0076:14:318,event,discovery: observations,discovery,1,1,,wn-0076,False
wn-0077:5:84,event,launch: launched,launch,1,1,2005-09-19,wn-0077,False
wn-0077:10:195,event,landing: landing,landing,1,1,2005-09-19,wn-0077,False
wn-0077:16:253,event,launch: launch,launch,1,1,2005-09-19,wn-0077,False
wn-0077:17:275,event,launch: launched,launch,1,1,2005-09-19,wn-0077,False
wn-0077:17:279,event,launch: Launch,launch,1,1,2005-09-19,wn-0077,False
wn-0077:22:363,event,launch: Launch,launch,1,1,2005-09-19,wn-0077,False
wn-0077:23:391,event,failure: exploding,failure,1,1,2005-09-19,wn-0077,False
wn-0077:24:421,event,docking: dock,docking,1,1,2005-09-19,wn-0077,False
ORG:CEV,entity,CEV,ORG,1,1,,,False
wn-0077:33:516,event,landing: set down,landing,1,1,2005-09-19,wn-0077,False
wn-0077:34:525,event,landing: land,landing,1,1,2005-09-19,wn-0077,False
wn-0078:0:13,event,launch: launched,launch,1,1,2005-10-12,wn-0078,False
wn-0078:1:43,event,launch: launch,launch,1,1,2005-10-12,wn-0078,False
wn-0079:0:4,event,landing: touched down,landing,1,1,2032,wn-0079,False
wn-0080:0:9,event,launch: launched,launch,1,1,2005-11-09,wn-0080,False
wn-0080:1:43,event,launch: launch,launch,1,1,PT90M,wn-0080,False
wn-0081:4:113,event,landing: land,landing,1,1,2005-08,wn-0081,False
wn-0081:6:126,event,discovery: find out,discovery,1,1,2005-11-12,wn-0081,False
wn-0082:0:1,event,launch: launch,launch,1,1,2005-11-13,wn-0082,True
wn-0082:0:10,event,delay: postponed,delay,1,1,2005-11-13,wn-0082,False
wn-0082:1:32,event,launch: launch,launch,1,1,2005-11-12,wn-0082,False
wn-0082:2:68,event,launch: launch,launch,1,1,2005-11-13,wn-0082,False
wn-0082:5:137,event,failure: disaster,failure,1,1,2002,wn-0082,False
wn-0082:6:170,event,launch: launched,launch,1,1,2005-02,wn-0082,False
wn-0083:0:17,event,landing: touching down,landing,1,1,2005-11-26,wn-0083,False
wn-0083:1:50,event,failure: aborted,failure,1,1,2005-11-26,wn-0083,False
wn-0083:1:56,event,failure: loss,failure,1,1,2005-11-26,wn-0083,False
wn-0084:0:6,event,delay: delayed,delay,1,1,2005-11-26,wn-0084,False
wn-0084:0:8,event,launch: launch,launch,1,1,2005-11-26,wn-0084,False
wn-0084:0:22,event,launch: launch,launch,1,1,2005-11-26,wn-0084,False
wn-0084:1:29,event,launch: launch,launch,1,1,2005-11-28,wn-0084,False
wn-0084:2:56,event,launch: launch,launch,1,1,2005-11-28,wn-0084,True
wn-0084:2:58,event,delay: delayed,delay,1,1,2005-11-28,wn-0084,True
wn-0084:2:62,event,failure: cancelled,failure,1,1,2005-11-28,wn-0084,False
wn-0084:4:109,event,delay: scrub,delay,1,1,2005-11-28,wn-0084,False
wn-0084:4:116,event,discovery: discovered,discovery,1,1,2005-11-28,wn-0084,False
wn-0084:5:129,event,launch: launched,launch,1,1,2005-01,wn-0084,False
wn-0084:5:143,event,delay: delays,delay,1,1,2005-01,wn-0084,False
wn-0084:6:162,event,launch: launched,launch,1,1,2005-11-28,wn-0084,False
wn-0084:7:183,event,launch: launch,launch,1,1,2005-11-28,wn-0084,False
wn-0084:9:232,event,launch: launch,launch,1,1,2005-11-28,wn-0084,False
wn-0084:9:248,event,launch: launch,launch,1,1,2005-11-28,wn-0084,False
wn-0085:3:71,event,launch: launch,launch,1,1,2005-12-19,wn-0085,False
wn-0085:8:156,event,launch: launch,launch,1,1,2007,wn-0085,False
wn-0085:9:169,event,launch: launching,launch,1,1,2005-12-19,wn-0085,False
wn-0085:11:197,event,launch: launch,launch,1,1,2006,wn-0085,False
NORP:Chinese,entity,Chinese,NORP,3,3,,,False
wn-0087:0:6,event,discovery: discovered,discovery,1,1,2005-12,wn-0087,False
wn-0088:1:29,event,discovery: discover,discovery,1,1,2006-01-11,wn-0088,False
wn-0088:3:80,event,landing: lands,landing,1,1,P7Y,wn-0088,False
wn-0088:10:290,event,landing: descent,landing,1,1,2006-01-11,wn-0088,False
wn-0088:10:317,event,landing: landing,landing,1,1,2006-01-11,wn-0088,False
wn-0088:11:324,event,failure: crashed,failure,1,1,2004,wn-0088,False
wn-0088:11:332,event,failure: failed,failure,1,1,2004,wn-0088,False
wn-0088:12:362,event,failure: destroyed,failure,1,1,P3Y,wn-0088,False
wn-0088:13:384,event,failure: disaster,failure,1,1,P6MO,wn-0088,False
SPACECRAFT:Columbia shuttle,entity,Columbia shuttle,SPACECRAFT,1,1,,,False
wn-0089:1:19,event,landing: land,landing,1,1,2006-01-15,wn-0089,False
wn-0089:21:620,event,discovery: identify,discovery,1,1,2006-01-11,wn-0089,False
wn-0089:24:690,event,failure: explosions,failure,1,1,2006-01-11,wn-0089,False
wn-0089:25:704,event,discovery: found,discovery,1,1,2006-01-11,wn-0089,False
wn-0089:26:735,event,discovery: find,discovery,1,1,2006-01-11,wn-0089,False
wn-0089:32:889,event,discovery: find,discovery,1,1,2006-01-11,wn-0089,False
wn-0089:35:954,event,discovery: find,discovery,1,1,2006-01-11,wn-0089,False
wn-0089:38:1029,event,discovery: spotting,discovery,1,1,2006-01-11,wn-0089,False
wn-0089:43:1159,event,discovery: finding,discovery,1,1,2006-01-11,wn-0089,False
wn-0089:44:1172,event,discovery: find,discovery,1,1,2006-01-11,wn-0089,False
wn-0089:44:1193,event,discovery: discovery,discovery,1,1,2006-01-11,wn-0089,False
wn-0089:49:1326,event,launch: launched,launch,1,1,1999-02-07,wn-0089,False
wn-0090:0:10,event,flyby: encounter,flyby,1,1,2006-01-11,wn-0090,False
wn-0090:2:96,event,flyby: encounter,flyby,1,1,2004,wn-0090,False
wn-0090:4:166,event,discovery: found,discovery,1,1,2006-01-11,wn-0090,False
